lat,lon,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,nbr_丰台区 ,nbr_大兴区 ,nbr_密云县 ,nbr_平谷区 ,nbr_延庆县 ,nbr_怀柔区 ,nbr_房山区,nbr_昌平区,nbr_朝阳区 ,nbr_海淀区,nbr_石景山区,nbr_西城区,nbr_通州区 ,nbr_门头沟区 ,nbr_顺义区 ,rt_Private room,rt_Shared room
40.02445,116.5863,1584,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.91849000000001,116.66103,302,1,0,0.0,13,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.24277,116.20426,148,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.02451,116.58827,617,1,0,0.0,64,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.93546,116.43673,497,1,0,0.0,13,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.02316,116.58842,617,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02521,116.58766,617,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.92752,116.41305,591,1,3,3.0,4,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.92481,116.61639,268,2,2,1.54,4,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.87328,116.30991000000002,376,1,0,0.0,7,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.8746,116.30964,376,1,1,1.0,7,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.93425,116.42839,778,1,0,0.0,2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.93501,116.4303,799,1,0,0.0,2,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.86559000000001,116.42262,289,1,2,1.76,1,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.93567,116.43617,799,1,2,1.87,13,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.92508,116.61928,201,1,1,0.79,4,175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.92821,116.45552,396,1,8,6.0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92661,116.34278,490,1,2,1.87,1,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.89529,116.50592,530,1,0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.43089000000001,116.43753999999998,698,2,0,0.0,2,268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40.02381,116.58818,597,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02372,116.58648,597,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02351,116.58653,597,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.90889,116.2927,289,3,4,3.64,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.89648,116.41517,497,1,12,9.73,10,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0245,116.58666,604,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.97138,116.40098,174,60,0,0.0,10,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.93259000000001,116.47373,396,1,1,1.0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.91829,116.65678,396,1,1,0.91,7,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.02519,116.58819,604,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02465,116.58712,604,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.99567,116.47022,436,1,2,1.87,25,351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.88052,116.47385,698,2,6,5.14,9,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.44472,116.92618,2677,1,0,0.0,19,245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.98668,116.31259,242,1,5,3.75,2,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.40862,116.55677,597,1,1,1.0,2,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40.02439,116.5866,617,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02453,116.58696,617,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02431,116.58776,617,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.05398,116.41232,295,1,0,0.0,2,351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.64903,117.26911,315,1,4,3.75,1,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.02376,116.58689,617,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.96858,116.39992,154,180,0,0.0,10,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.9197,116.47956,443,1,2,2.0,25,350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.89582,116.42707,530,1,0,0.0,11,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.92115,116.56691,268,1,1,1.0,1,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.98573,116.31383,242,1,2,1.71,2,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.01574,116.34827,248,1,1,1.0,5,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.89473,116.33451,201,1,4,3.08,2,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.90658,116.47807,127,1,0,0.0,7,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40.01165,116.34492,228,1,0,0.0,3,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.98535,116.46855,161,1,1,0.94,2,354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.023,116.58651,604,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.40999,116.31552,483,1,1,1.0,17,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
39.98299,116.46914,181,1,11,8.25,2,354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.94918,116.42594,268,1,2,1.87,4,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.97211,116.39223,376,1,1,1.0,2,351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.99871,116.40048,309,1,3,2.57,10,178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.94877,116.42656,168,1,2,2.0,4,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.02519,116.58659,597,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.94479000000001,116.39297,242,1,9,6.92,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.02442,116.58646,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02503,116.5865,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02492,116.58839,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02309,116.58666,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02446,116.58854,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02483,116.58839,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.05611,116.4119,396,1,2,1.87,2,181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.10651,116.63077,255,1,0,0.0,2,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.02366,116.58798,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.92824,116.43799,396,1,0,0.0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40.02478,116.58852,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.02373,116.58784,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.89868,116.37939,389,1,6,4.5,4,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.91232,116.35297,429,2,0,0.0,1,349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.9889,116.4236,389,3,3,3.0,2,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.8762,116.46338,336,1,4,4.0,1,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.00409000000001,116.41931,289,1,2,2.0,10,177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.99868,116.35502,470,1,2,2.0,3,354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.12981,116.59765,268,1,1,1.0,4,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.81738,116.58323,295,1,1,0.77,6,362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.88227,116.43346,356,2,0,0.0,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.06605,116.24893,329,1,1,0.88,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.11682,116.66374,107,1,0,0.0,5,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.05561,116.64901,255,1,0,0.0,2,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.91519,116.6609,289,1,2,2.0,5,174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.8213,116.31483,389,1,0,0.0,19,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.85783,116.30411,242,2,1,1.0,2,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.18557,116.64899,107,1,0,0.0,1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.88938,116.4027,933,1,0,0.0,13,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.88864,116.40106000000002,832,1,1,1.0,13,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89872,116.37168,597,3,0,0.0,1,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.6575,117.26653,342,1,2,2.0,3,363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.03887,116.43298,295,2,0,0.0,1,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.83782,116.30547,282,1,0,0.0,1,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.83621,116.37248999999998,356,1,0,0.0,7,364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89062,116.40286,832,1,0,0.0,13,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89224,116.47019,396,2,0,0.0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92191,116.658,436,1,0,0.0,18,351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.02305,116.58709,382,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.94918,116.41418,329,1,6,4.5,27,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.73053,116.18188,235,1,0,0.0,5,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39.7593,116.5815,1000,1,0,0.0,4,320,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.71526,116.15257,302,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39.94151,116.4754,282,2,0,0.0,2,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.83858,116.38504,369,1,0,0.0,26,356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.8984,116.42098,799,1,0,0.0,11,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89533,116.42228,799,1,0,0.0,11,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89773,116.46726,785,2,0,0.0,4,358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.92134,116.35469,2000,1,0,0.0,29,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.92594,116.61795,127,1,4,3.64,4,167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.99825,116.40302,101,1,2,2.0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40.02299,116.58772,604,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.89823,116.42292,597,1,1,1.0,11,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.86299,116.38041,148,1,2,1.71,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.90623,116.46316000000002,1503,1,0,0.0,5,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.00245,116.34903,396,1,0,0.0,3,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.08014,116.54364,503,1,1,1.0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.92573,116.50619,483,1,1,1.0,1,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.90523,116.46183,698,1,0,0.0,5,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.02375,116.58626,604,1,0,0.0,64,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.99519,116.33953,409,1,0,0.0,3,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.94008,116.44189,497,1,2,2.0,7,356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.84953,116.36429,651,1,0,0.0,4,348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89655,116.46702,235,28,0,0.0,4,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.92444,116.61918,168,1,2,1.67,4,169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.86246,116.45775,188,1,1,1.0,2,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.89711,116.26545,396,1,1,0.81,42,358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.89973,116.4872,356,1,1,0.94,9,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.85783,116.30456,201,2,0,0.0,2,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.6784,116.31992,289,1,4,3.64,11,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.99147,116.3405,597,1,0,0.0,3,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.94074000000001,116.39395,1382,1,1,0.83,39,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89892,116.42411,698,1,2,2.0,11,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.10626,116.63356,268,1,3,3.0,2,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.9376,116.39061,1288,1,0,0.0,39,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.98023,116.43641,221,1,3,2.5,2,319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.93874,116.39087,886,1,0,0.0,39,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.89436,116.42536,698,1,0,0.0,11,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.93824,116.39193,886,1,0,0.0,39,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.37074000000001,116.83145,87,1,1,1.0,1,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.93908,116.39264,2979,1,1,0.83,39,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89982,116.39923,591,1,7,5.38,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.94004,116.38329,778,1,0,0.0,39,357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.98304,116.43557,74,1,0,0.0,2,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39.93976,116.38223,778,1,0,0.0,39,347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.94034,116.382,778,1,0,0.0,39,356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.94184,116.38233,1087,1,0,0.0,39,357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.21468,116.51284,336,1,1,1.0,2,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.99783,116.47764,617,1,0,0.0,2,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.14381,116.28231,396,1,0,0.0,2,360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39.94003,116.2789,302,1,0,0.0,2,180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.96894,116.32373,389,1,5,3.85,1,305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.91688,116.65907,289,1,2,2.0,8,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.92117,116.58825,389,1,0,0.0,19,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.86742,116.42337,302,1,2,2.0,6,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.77064,116.58977,168,1,1,0.91,16,361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.46053,115.77548,450,1,0,0.0,1,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39.89973,116.46354,1201,1,6,5.45,2,353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.8517,116.4281,161,30,6,5.0,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.91722,116.37281000000002,329,3,0,0.0,3,342,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.85119,116.42786,161,30,5,4.41,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.92663,116.27319,450,1,9,9.0,5,355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.11477,116.66415,121,1,0,0.0,5,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.92927,116.33147,396,2,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.9363,116.51904,396,1,0,0.0,10,175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.99173,116.32813,658,1,2,1.71,16,362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.08094000000001,116.54243,409,2,1,1.0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.74216,116.34071000000002,255,1,1,1.0,4,359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.92664,116.49567,1503,1,0,0.0,1,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.94004,116.40982,336,2,2,2.0,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.93398,116.44956,597,1,0,0.0,8,167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92297,116.45343,228,1,0,0.0,3,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.8966,116.44084,396,1,5,4.05,2,258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.99213,116.32657,597,1,1,1.0,16,362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.93334,116.45318,698,1,0,0.0,1,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.99378,116.32876,745,1,0,0.0,16,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.65987,117.24681,268,1,0,0.0,5,365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.43071,115.96052,1087,1,1,1.0,4,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39.86284000000001,116.4793,336,1,0,0.0,6,137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92809000000001,116.37596,886,1,0,0.0,39,343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.93925,116.38409,1577,1,1,0.83,39,355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.21945,116.24477,295,1,3,2.81,5,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39.92659,116.37513,886,1,0,0.0,39,341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.92639000000001,116.37555,1691,1,2,1.67,39,341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.87678,116.50268,148,1,2,2.0,1,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.65849,117.24748,302,1,0,0.0,5,365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.93931,116.39449,879,1,0,0.0,39,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.89989,116.48742,497,1,13,10.26,14,167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.96889,116.39498,342,30,0,0.0,10,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.93912,116.39374,886,1,0,0.0,39,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.93869,116.39403,1490,1,0,0.0,39,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.91645,116.44003,557,1,12,9.23,15,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.94553,116.3729,986,1,0,0.0,39,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.94532,116.37341,1691,1,0,0.0,39,332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.95385,116.36573,497,1,2,2.0,3,343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.9467,116.37468,986,1,0,0.0,39,332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.93999,116.38251,778,1,0,0.0,39,346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.94027,116.38425,879,1,0,0.0,39,350,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.93979,116.38261,879,1,0,0.0,39,346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.93989000000001,116.38324,2396,1,1,0.83,39,341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.89496,116.4881,698,1,0,0.0,1,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.94959,116.412,396,1,0,0.0,27,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.96976,116.32744,295,1,5,5.0,2,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.6716,116.67038,148,1,0,0.0,1,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39.90304,116.40423,597,1,0,0.0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89515,116.33569,181,2,1,1.0,3,364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.88415,116.36388,429,1,0,0.0,26,176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.93881,116.39585,886,1,0,0.0,39,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.92291,116.45978,409,1,2,2.0,8,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.94108,116.39425,2490,1,0,0.0,39,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.08292,116.33164,221,1,0,0.0,20,365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39.94573,116.38218,886,1,0,0.0,39,341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.35204,115.98466,597,1,2,2.0,1,365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39.97119,116.32549,188,1,5,4.55,2,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.94648,116.38142,886,1,0,0.0,39,341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.94556,116.38231,1691,1,1,0.83,39,338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.94015,116.3871,1590,1,0,0.0,39,343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.93913,116.38582,886,1,1,1.0,39,336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.94064,116.38705,2389,1,0,0.0,39,334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.94299,116.38218,678,1,0,0.0,39,351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.93091,116.26137,356,1,3,2.65,12,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.94276,116.38151,678,1,0,0.0,39,353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.03354,116.30119,423,1,0,0.0,14,358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.94121,116.38075,678,1,0,0.0,39,348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.94105,116.38103,678,1,0,0.0,39,349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.91486,116.47227,403,1,0,0.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.10504,116.63165,208,1,4,3.24,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.94256,116.38067,2677,1,1,0.83,39,345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.94536,116.34485,396,1,0,0.0,1,364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.98424,116.3194,181,1,1,1.0,14,290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.90843,116.55366,289,1,8,6.32,5,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.44382,116.57953,698,1,0,0.0,7,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40.44418,116.57927,698,1,0,0.0,7,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
39.89245,116.40748,597,1,0,0.0,13,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.87758,116.46022,81,3,2,1.76,14,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
